sensor_id,date,timestamp,quartier,temperature,humidite,pression
SENSOR_AKWA,2026-03-25,2026-03-25 02:54:52.619000,Akwa,26.42,78.6,1012.46
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:52.694000,Kotto,27.44,86.1,1014.72
SENSOR_BONANJO,2026-03-25,2026-03-25 02:54:52.806000,Bonanjo,27.43,78.47,1014.77
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:52.902000,Deido,28.25,83.47,1013.16
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:52.992000,Deido,26.7,75.72,1008.18
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:53.086000,New Bell,31.0,89.38,1013.2
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:53.208000,Logbaba,30.28,81.2,1012.27
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:54:53.292000,Bonapriso,25.95,70.45,1013.86
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:54:53.389000,Bepanda,29.84,81.55,1014.32
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:53.491000,Logbaba,27.8,87.4,1014.22
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:53.728000,Deido,26.97,84.63,1012.05
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:54:53.870000,Makepe,28.6,81.1,1014.36
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:53.976000,Kotto,27.83,87.62,1011.24
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:54:54.112000,Bepanda,27.62,80.28,1013.13
SENSOR_BONANJO,2026-03-25,2026-03-25 02:54:54.235000,Bonanjo,27.76,76.73,1011.47
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:54.341000,Kotto,28.37,83.49,1010.7
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:54:54.420000,Bonapriso,27.06,77.55,1010.61
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:54.486000,Cite SIC,27.51,77.28,1012.71
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:54:54.741000,Bonapriso,26.27,77.58,1010.3
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:54.814000,Deido,28.07,76.72,1011.9
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:54.889000,New Bell,29.88,82.21,1010.3
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:54:54.963000,Makepe,26.63,77.2,1009.3
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:54:55.036000,Bonapriso,27.36,75.37,1010.59
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:55.106000,New Bell,28.24,88.38,1012.93
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:55.181000,Kotto,29.67,87.32,1009.58
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:55.273000,New Bell,28.28,88.8,1011.11
SENSOR_AKWA,2026-03-25,2026-03-25 02:54:55.344000,Akwa,26.49,82.56,1012.96
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:55.421000,Cite SIC,26.98,81.57,1010.01
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:55.489000,Cite SIC,28.31,84.89,1013.52
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:55.576000,Logbaba,27.83,81.81,1014.64
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:55.648000,Cite SIC,29.58,80.14,1010.57
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:55.720000,New Bell,29.12,89.22,1014.98
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:55.792000,Cite SIC,28.64,76.44,1008.63
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:55.875000,Cite SIC,28.66,80.35,1013.49
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:55.963000,New Bell,28.83,88.28,1013.11
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:56.054000,Cite SIC,28.88,77.28,1012.08
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:56.137000,Kotto,27.26,80.29,1008.69
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:56.272000,Kotto,29.19,88.21,1013.53
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:54:56.370000,Bepanda,28.31,78.27,1013.68
SENSOR_AKWA,2026-03-25,2026-03-25 02:54:56.449000,Akwa,27.28,73.07,1011.54
SENSOR_BONANJO,2026-03-25,2026-03-25 02:54:56.555000,Bonanjo,27.35,74.97,1014.22
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:56.647000,Cite SIC,28.79,76.59,1010.73
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:56.728000,Logbaba,28.43,82.77,1010.52
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:56.824000,Cite SIC,29.24,80.01,1010.89
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:54:56.950000,Makepe,27.0,77.66,1011.08
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:57.057000,Logbaba,28.14,84.98,1009.11
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:54:57.156000,Makepe,28.78,80.44,1009.4
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:57.273000,Logbaba,27.54,87.98,1009.1
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:57.409000,Logbaba,27.94,85.99,1009.52
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:57.510000,Deido,27.97,80.2,1012.79
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:54:57.609000,Bepanda,27.41,77.54,1014.86
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:54:58.039000,Makepe,28.15,74.0,1011.74
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:58.171000,Deido,29.19,82.19,1012.42
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:58.270000,Deido,27.91,83.96,1009.88
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:54:58.375000,Bonapriso,24.89,73.12,1011.91
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:58.470000,Cite SIC,27.36,85.68,1014.27
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:54:58.571000,Makepe,27.41,76.96,1012.58
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:58.688000,New Bell,29.44,86.18,1011.61
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:58.793000,Kotto,28.48,83.79,1011.7
SENSOR_AKWA,2026-03-25,2026-03-25 02:54:58.890000,Akwa,27.27,81.15,1010.0
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:58.968000,Cite SIC,28.14,85.52,1011.1
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:54:59.054000,Bonapriso,26.41,76.95,1013.12
SENSOR_DEIDO,2026-03-25,2026-03-25 02:54:59.127000,Deido,29.08,78.03,1014.24
SENSOR_AKWA,2026-03-25,2026-03-25 02:54:59.204000,Akwa,26.2,81.65,1011.07
SENSOR_KOTTO,2026-03-25,2026-03-25 02:54:59.291000,Kotto,28.61,82.63,1010.7
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:54:59.365000,Bepanda,29.61,83.27,1010.15
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:54:59.446000,New Bell,29.51,82.37,1013.18
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:54:59.554000,Cite SIC,28.76,76.91,1008.63
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:54:59.705000,Logbaba,28.37,81.88,1013.2
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:54:59.849000,Bepanda,28.32,77.45,1012.49
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:00.046000,Akwa,26.75,73.07,1014.76
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:00.291000,Deido,27.2,83.73,1011.24
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:00.401000,Akwa,25.94,75.32,1014.3
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:00.489000,Cite SIC,27.39,84.7,1011.04
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:00.572000,Bonanjo,27.7,78.85,1011.77
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:00.644000,Bonanjo,26.55,76.95,1008.61
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:00.723000,Makepe,29.2,82.62,1011.23
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:00.799000,Makepe,27.36,78.26,1011.73
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:00.885000,New Bell,30.84,84.72,1011.7
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:00.998000,Akwa,26.8,77.03,1010.37
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:01.089000,Bepanda,27.17,82.57,1010.86
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:01.177000,Akwa,27.48,81.71,1014.58
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:01.265000,Makepe,27.35,76.59,1012.17
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:01.361000,Kotto,28.62,80.79,1014.42
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:01.533000,Deido,26.42,76.56,1011.33
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:01.599000,Akwa,28.45,74.68,1013.71
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:01.680000,New Bell,30.36,87.6,1010.49
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:01.757000,Akwa,27.09,76.71,1009.1
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:01.838000,Bepanda,27.8,84.98,1012.75
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:01.918000,Bepanda,28.59,84.79,1013.22
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:01.997000,Kotto,27.61,83.7,1013.8
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:02.108000,Akwa,25.82,80.24,1012.35
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:02.205000,Bepanda,29.52,86.85,1012.63
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:02.287000,Makepe,28.7,80.5,1014.04
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:02.376000,Makepe,26.55,80.91,1008.45
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:02.478000,Cite SIC,29.63,84.54,1014.32
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:02.569000,Bonapriso,25.61,68.6,1008.96
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:02.651000,Kotto,29.73,81.15,1012.28
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:02.742000,Makepe,29.38,76.2,1014.36
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:02.830000,Deido,27.74,75.92,1014.96
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:02.906000,Bonapriso,25.84,77.79,1013.12
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:02.978000,Logbaba,27.56,82.91,1009.97
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:03.069000,Akwa,28.13,81.3,1014.86
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:03.172000,Makepe,29.21,82.58,1008.83
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:03.253000,Bonanjo,24.94,73.97,1010.11
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:03.339000,New Bell,30.68,80.72,1009.19
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:03.409000,Bonapriso,26.4,73.42,1014.16
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:03.477000,Akwa,28.16,76.56,1011.83
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:03.544000,Makepe,28.61,78.82,1011.16
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:03.628000,Bepanda,28.46,85.6,1014.04
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:03.744000,Bonanjo,25.02,78.79,1014.49
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:03.884000,Makepe,27.19,80.61,1010.98
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:03.955000,Logbaba,29.77,83.84,1014.64
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:04.042000,Bonapriso,24.66,76.44,1009.49
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:04.122000,Bonanjo,27.32,72.6,1010.44
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:04.198000,Makepe,26.71,77.83,1008.81
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:04.272000,Makepe,26.75,78.71,1011.9
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:04.528000,Makepe,28.79,82.46,1013.89
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:04.592000,Makepe,27.59,79.98,1012.03
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:04.660000,Makepe,27.69,83.65,1013.34
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:04.740000,Bonanjo,25.45,76.91,1013.97
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:04.820000,Bonapriso,26.7,73.47,1011.37
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:04.890000,Makepe,27.11,78.56,1010.59
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:04.962000,Kotto,27.61,79.06,1009.07
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:05.034000,Cite SIC,29.65,77.84,1013.14
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:05.105000,Deido,26.46,78.55,1010.74
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:05.193000,Bonanjo,25.36,79.41,1009.06
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:05.273000,New Bell,29.87,86.38,1009.35
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:05.342000,Logbaba,28.52,85.49,1008.25
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:05.413000,Bonapriso,25.26,69.26,1014.05
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:05.508000,Deido,28.51,84.12,1009.58
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:05.576000,Bonanjo,26.8,70.06,1013.16
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:05.649000,Deido,28.93,76.86,1011.59
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:05.730000,Deido,28.99,76.18,1014.05
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:05.819000,Logbaba,28.3,86.9,1014.12
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:05.926000,Akwa,27.34,82.51,1008.68
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:06.008000,Makepe,27.1,76.49,1012.93
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:06.090000,New Bell,28.97,83.68,1014.25
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:06.187000,Deido,29.13,77.97,1011.79
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:06.283000,Bonapriso,27.43,71.26,1012.63
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:06.362000,Deido,28.38,81.32,1008.04
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:06.445000,Akwa,26.12,73.89,1013.91
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:06.518000,Makepe,28.33,83.55,1008.23
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:06.594000,Deido,26.26,77.83,1009.5
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:06.672000,Bonanjo,25.53,78.6,1014.33
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:06.755000,Bepanda,27.11,79.99,1011.06
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:06.837000,New Bell,30.83,82.26,1009.72
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:06.919000,Akwa,27.78,81.23,1009.15
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:07.012000,Cite SIC,27.98,84.46,1011.32
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:07.096000,Bonanjo,24.89,71.73,1014.95
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:07.555000,Logbaba,29.21,83.61,1010.86
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:07.620000,Akwa,25.86,77.73,1011.26
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:07.688000,Deido,28.08,77.06,1012.3
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:07.774000,Kotto,29.84,80.02,1009.61
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:07.851000,Kotto,28.08,84.12,1011.91
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:07.924000,Cite SIC,28.99,76.08,1011.46
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:08.004000,Logbaba,29.78,86.9,1009.65
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:08.096000,Bonapriso,27.5,68.94,1013.16
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:08.174000,Cite SIC,26.93,85.78,1010.55
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:08.258000,Makepe,27.75,77.97,1014.51
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:08.353000,New Bell,30.44,84.83,1011.01
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:08.435000,Bepanda,29.01,80.42,1010.18
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:08.511000,Deido,27.61,75.48,1014.45
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:08.598000,Makepe,29.09,82.95,1008.18
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:08.667000,Bepanda,29.69,80.29,1014.04
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:08.756000,Kotto,27.58,87.16,1012.86
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:08.868000,Cite SIC,28.29,84.75,1012.1
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:08.967000,Cite SIC,27.69,81.86,1008.91
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:09.093000,Bonanjo,26.85,70.65,1009.97
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:09.184000,Bonapriso,27.17,69.62,1008.27
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:09.322000,Bepanda,30.08,84.0,1013.95
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:09.623000,Makepe,27.09,80.43,1011.32
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:09.851000,Kotto,28.74,87.06,1010.43
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:10.139000,Logbaba,28.52,81.71,1012.98
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:10.354000,Makepe,28.81,75.35,1009.85
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:10.691000,Bonapriso,26.92,69.52,1014.88
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:10.895000,Makepe,26.65,82.21,1012.39
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:11.017000,Akwa,27.89,81.53,1010.65
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:11.123000,Kotto,29.97,84.81,1010.64
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:11.273000,Cite SIC,28.65,80.36,1009.09
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:11.423000,Akwa,26.43,80.25,1013.68
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:11.530000,Bonanjo,25.83,75.19,1011.62
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:11.607000,Makepe,27.74,76.96,1011.65
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:11.800000,Bonapriso,26.0,77.05,1008.02
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:11.919000,Bepanda,28.28,79.54,1010.37
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:12.025000,Cite SIC,27.65,79.18,1014.53
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:12.119000,Makepe,27.33,77.1,1009.5
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:12.226000,Bonanjo,26.46,77.9,1008.29
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:12.341000,Deido,26.62,77.41,1014.39
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:12.427000,Akwa,27.49,81.38,1011.26
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:12.528000,Bonanjo,27.73,77.2,1014.88
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:12.597000,Cite SIC,27.35,80.72,1011.26
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:12.702000,Bonapriso,26.35,70.1,1008.96
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:12.787000,Cite SIC,29.05,78.18,1012.61
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:12.889000,New Bell,30.25,85.72,1014.9
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:12.978000,Bonapriso,27.5,76.99,1008.3
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:13.091000,Akwa,26.54,76.24,1010.72
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:13.207000,Logbaba,28.03,87.56,1014.28
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:13.322000,Bonapriso,25.66,72.07,1012.09
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:13.467000,Akwa,27.48,76.81,1009.58
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:13.555000,Deido,29.12,78.6,1013.24
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:13.679000,Bonapriso,26.75,71.91,1009.7
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:13.856000,Bonanjo,26.7,73.69,1009.35
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:14.040000,Kotto,28.51,87.73,1009.12
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:14.169000,Makepe,28.28,82.34,1013.81
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:14.271000,Makepe,28.96,76.97,1011.24
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:14.380000,Makepe,28.16,80.97,1011.42
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:14.468000,Bepanda,28.43,81.97,1008.68
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:14.550000,New Bell,28.24,86.78,1013.73
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:14.641000,Bonapriso,27.22,72.76,1009.14
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:14.754000,Logbaba,30.45,84.17,1012.6
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:14.850000,Bonapriso,27.39,71.53,1011.71
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:14.945000,Bepanda,29.44,82.17,1013.79
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:15.071000,Cite SIC,28.96,84.21,1012.89
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:15.184000,Akwa,27.72,74.74,1014.14
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:15.294000,Cite SIC,29.12,84.46,1014.0
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:15.593000,New Bell,30.53,87.95,1014.87
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:15.701000,New Bell,28.1,85.86,1014.06
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:15.802000,Makepe,26.68,81.61,1008.93
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:15.911000,Cite SIC,29.72,81.46,1008.34
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:15.990000,Logbaba,29.84,85.14,1013.3
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:16.077000,Akwa,28.29,80.05,1009.08
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:16.158000,Bonanjo,27.67,73.89,1011.29
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:16.243000,Makepe,26.93,83.41,1012.39
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:16.314000,Cite SIC,28.27,79.47,1010.45
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:16.396000,Akwa,25.81,80.33,1009.81
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:16.479000,Deido,27.61,83.56,1014.93
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:16.545000,Akwa,25.72,75.24,1011.43
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:16.609000,Deido,28.27,84.0,1012.52
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:16.678000,Deido,26.51,84.98,1010.35
SENSOR_DEIDO,2026-03-25,2026-03-25 02:55:16.747000,Deido,26.98,80.23,1010.38
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:16.828000,New Bell,29.85,82.06,1009.8
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:16.916000,New Bell,29.89,87.68,1014.75
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:16.990000,Makepe,26.79,74.07,1014.7
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:17.088000,New Bell,28.45,84.86,1013.54
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:17.163000,Kotto,28.76,80.41,1009.36
SENSOR_BEPANDA,2026-03-25,2026-03-25 02:55:17.234000,Bepanda,28.17,79.71,1009.98
SENSOR_MAKEPE,2026-03-25,2026-03-25 02:55:17.316000,Makepe,28.82,79.86,1009.39
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:17.385000,Bonapriso,24.52,69.3,1012.47
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:17.451000,Logbaba,30.49,78.25,1014.69
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:17.516000,Logbaba,27.96,81.98,1010.42
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:17.579000,New Bell,29.36,88.39,1011.88
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:17.643000,Cite SIC,27.04,83.39,1012.98
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:17.714000,Cite SIC,28.43,80.78,1009.25
SENSOR_BONAPRISO,2026-03-25,2026-03-25 02:55:17.792000,Bonapriso,25.96,69.77,1008.77
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:17.877000,Cite SIC,29.39,82.95,1009.38
SENSOR_LOGBABA,2026-03-25,2026-03-25 02:55:17.970000,Logbaba,30.12,79.11,1014.4
SENSOR_NEWBELL,2026-03-25,2026-03-25 02:55:18.051000,New Bell,29.03,82.26,1008.17
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:18.136000,Akwa,27.51,76.19,1010.83
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:18.546000,Akwa,28.41,77.49,1009.77
SENSOR_CITE_SIC,2026-03-25,2026-03-25 02:55:18.608000,Cite SIC,27.2,85.8,1008.67
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:18.670000,Kotto,28.92,79.49,1011.76
SENSOR_KOTTO,2026-03-25,2026-03-25 02:55:18.742000,Kotto,30.07,85.42,1008.63
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:18.812000,Bonanjo,25.02,70.64,1008.4
SENSOR_AKWA,2026-03-25,2026-03-25 02:55:18.886000,Akwa,28.39,77.6,1009.15
SENSOR_BONANJO,2026-03-25,2026-03-25 02:55:18.955000,Bonanjo,27.11,77.95,1009.97
